publish_date,title,source,nvda_relevance,overall_sentiment_score,url,summary
2022-11-01 14:55:00,Micron Ships World's Most Advanced DRAM Technology With 1-Beta Node,TechPowerUp,0.652997,0.29121,https://www.techpowerup.com/300551/micron-ships-worlds-most-advanced-dram-technology-with-1-beta-node,"Micron Technology has announced it is shipping qualification samples of its 1β (1-beta) DRAM technology to select smartphone manufacturers and chipset partners, achieving mass production readiness for the world's most advanced DRAM technology node. This LPDDR5X mobile memory delivers top speeds of 8.5 gigabits per second, with significant gains in power efficiency (15% improvement) and bit density (over 35% improvement) at 16Gb per die capacity. The 1β node is poised to support highly responsive applications from mobile to data centers and intelligent vehicles, stemming from Micron's pioneering R&D and nanomanufacturing capabilities."
2022-10-28 07:35:51,Arm Could Change Licensing Model to Charge OEMs Directly,TechPowerUp,0.620935,-0.17594,https://www.techpowerup.com/300385/arm-could-change-licensing-model-to-charge-oems-directly,"Arm might change its licensing model by requiring OEMs to license almost all of its IP if they wish to use its CPU IP, directly challenging existing deals and potentially pushing chipmakers toward alternatives like RISC-V. This potential shift, revealed through Qualcomm's counterclaim in a legal dispute, would prevent mixing Arm's IP with other companies' designs (e.g., AMD GPUs in Samsung chips). The change is expected to take effect in 2025, with exemptions for long-term licensees like NVIDIA and Apple."
2022-10-27 17:19:00,Qualcomm Inc. stock underperforms Thursday when compared to competitors,MarketWatch,0.638889,-0.108562,https://www.marketwatch.com/story/qualcomm-inc-stock-underperforms-thursday-when-compared-to-competitors-01666905580-6b58d04a1f27?gaa_at=eafs&gaa_n=AWEtsqc5l0ODdPPzI58dujt0XoFPjEz541ozzIsLQc6ArQPMKwksnvUO1nGQ&gaa_ts=699ab555&gaa_sig=s1rHMLvZkxTPOkwQG13BAoLxn3K-hdx9E_PCsaEyCDjxjKhR48ydylwAv1OsQhibpB5TLljN-0o5IDPGUg3TeQ%3D%3D,"Shares of Qualcomm Inc. (QCOM) fell 2.89% on Thursday, closing at $114.70, while the Dow Jones Industrial Average rose and the S&P 500 Index fell. This marked the stock's second consecutive day of losses and positioned it below its 52-week high. Qualcomm underperformed some competitors like NVIDIA Corp. and Cisco Systems Inc., though it fared slightly better than Alphabet Inc. Class A."
2022-10-26 17:27:35,Lowe’s opens tech hub,Chain Store Age,0.62785,0.333453,https://chainstoreage.com/lowes-opens-tech-hub,"Lowe's has opened a new 357,000-sq.-ft. tech hub in Charlotte, N.C., centralizing its technology development activities to support its goal of becoming the most customer-centric omnichannel retailer. The facility, designed for innovation and collaboration, will employ up to 2,000 tech professionals and focus on projects like its interactive virtual store models (""digital twins"") and the ""Measure Your Space"" app feature. This move aligns with Lowe's commitment to leveraging emerging technology to evolve its brand and services."
2022-10-26 13:19:00,Mobileye pops more than 37% in market debut after spinning out of Intel,CNBC,0.593026,0.183738,https://www.cnbc.com/2022/10/26/mobileye-pops-more-than-30percent-in-ipo-after-spinning-out-of-intel.html,"Mobileye, Intel's self-driving car technology company, saw its shares surge over 37% in its stock market debut after spinning out of Intel. The IPO, which valued Mobileye at around $17 billion, raised $861 million, with Intel planning to use some proceeds to build chip factories. This market debut provides a notable tech IPO in a slow year, despite Mobileye's valuation being below Intel's initial expectations."
2022-10-24 19:12:00,"Rambus announces next-gen PCIe 6.0 interface for data centers, AI systems",TweakTown,0.608691,0.42943,https://www.tweaktown.com/news/89112/rambus-announces-next-gen-pcie-6-0-interface-for-data-centers-ai-systems/index.html,"Rambus has unveiled its next-generation PCIe 6.0 Interface Subsystem, designed for high-performance data centers and AI SoCs, offering speeds up to 64 GT/s. This subsystem includes PHY and controller IP, supports CXL 3.0, and is optimized for advanced heterogeneous computing architectures with features like an Integrity and Data Encryption engine. It ensures compatibility with previous PCIe generations while introducing innovations like low-latency Forward Error Correction."
2022-10-24 17:00:00,Rambus Announces PCIe 6.0: Powering Next-Gen High-Performance Data Center & AI Solutions,Wccftech,0.616227,0.34518,https://wccftech.com/rambus-announces-pcie-6-0-powering-next-gen-high-performance-data-center-ai-solutions/,"Rambus has unveiled its new PCIe 6.0 interface subsystem, an advanced solution designed for the next generation of data centers and AI applications. This subsystem, comprising PHY and controller IP, delivers data rates up to 64 GT/s and supports the latest CXL 3.0 specification for enhanced memory sharing and pooling. It features an Integrity and Data Encryption (IDE) engine for data protection and is backward compatible with previous PCIe generations."
2022-10-23 01:33:00,China’s Biren GPUs Can’t Be Made at TSMC Due To US Regulations & Competition With NVIDIA,Wccftech,0.982479,0.052293,https://wccftech.com/china-biren-gpus-cant-be-made-at-tsmc-due-to-us-regulations-competition-with-nvidia/,"Birentech, a Chinese chip startup, is reportedly barred from manufacturing its Biren GPUs at TSMC due to US regulations aimed at restricting China's access to advanced AI and datacenter chips. This decision is influenced by the Biren BR100's potential to outperform NVIDIA's A100 chips, which are already banned for the Chinese market, and could severely impact Birentech's manufacturing plans."
2022-10-21 21:17:00,7 Virtual Reality Stocks to Buy to Bet on the Coming VR Boom,InvestorPlace,0.615786,0.314574,https://investorplace.com/2022/10/7-virtual-reality-stocks-to-buy-to-bet-on-the-coming-vr-boom/,"The virtual reality market is projected to grow significantly to over $227 billion by 2029, presenting a massive opportunity for investors, especially as many top VR stocks are currently oversold. This article highlights seven virtual reality stocks to consider, including the ProShares Metaverse ETF (VERS) for diversification, Roblox (RBLX) as a leading social metaverse platform, and tech giants like Microsoft (MSFT) and Apple (AAPL) that are heavily investing in VR/AR. Other recommendations include Nvidia (NVDA) for its Omniverse platform, Matterport (MTTR) for its exposure to ""digital twins,"" and Unity Software (U) which recently received a ""buy"" rating."
2022-10-19 07:31:04,"Oracle Cloud adds NVIDIA chips, software to speed enterprise AI uptake",Oracle Blogs,1.0,0.44579,https://blogs.oracle.com/connect/oracle-cloud-adds-nvidia-chips-software-to-speed-enterprise-ai-uptake,"Oracle has expanded its partnership with NVIDIA to integrate tens of thousands of NVIDIA's AI-processing graphics chips and software tools into Oracle Cloud Infrastructure (OCI). This aims to accelerate enterprise AI adoption across industries like banking, healthcare, and manufacturing by offering powerful A100 and upcoming H100 GPUs. The collaboration will also provide access to NVIDIA software like RAPIDS Accelerator and Clara for enhanced AI performance, medical imaging, and drug discovery."
2022-10-18 17:56:10,Oracle and NVIDIA Partner to Speed AI Adoption for Enterprises,Oracle,1.0,0.401307,https://www.oracle.com/news/announcement/ocw-oracle-and-nvidia-partner-to-speed-ai-adoption-2022-10-18/,"Oracle and NVIDIA have expanded their long-standing alliance through a multi-year partnership aimed at accelerating AI adoption for enterprises. Oracle Cloud Infrastructure (OCI) will significantly increase its GPU capacity with NVIDIA's A100 and upcoming H100 GPUs, supporting the full stack of NVIDIA AI software and services. This collaboration will provide enterprises with a broad, accessible portfolio for AI training and deep learning inference, integrating NVIDIA AI platforms into OCI to drive innovation across various industries."
2022-10-18 09:03:00,"Adobe Advances 3D, Immersive and Metaverse Experiences With New Products",Adobe Newsroom,0.643714,0.28767,https://news.adobe.com/news/news-details/2022/adobe-advances-3d-immersive-and-metaverse-experiences-with-new-products,"Adobe announced significant advancements in its Substance 3D tools, introducing new products like 3D Capture and Substance 3D Modeler to facilitate the creation of 3D and metaverse-ready immersive experiences. The company also revealed a partnership with Meta to integrate Substance 3D tools into the Quest platform, making 3D content creation more accessible. These innovations aim to support creators and brands in transitioning into new mediums, emphasizing ease of use and sustainability with a new Substance 3D Sustainability Calculator."
2022-10-18 07:40:13,Supermicro Extends Best of Breed Server Building Block Solutions to Include a Broad Set of OCP Technologies - Driving Customer Innovation and Time-to-Market,Supermicro,0.620393,0.359082,https://ir.supermicro.com/news/news-details/2022/Supermicro-Extends-Best-of-Breed-Server-Building-Block-Solutions-to-Include-a-Broad-Set-of-OCP-Technologies---Driving-Customer-Innovation-and-Time-to-Market/default.aspx,"Supermicro is expanding its server portfolio to incorporate open hardware and open-source technologies, aiming to drive innovation and reduce proprietary lock-in for customers. These solutions, including an 8U 8-GPU AI training system and OCP 3.0 compliant AIOM cards, integrate best-in-class components like Intel, AMD, and ARM CPUs and NVIDIA GPUs, alongside open technologies such as OpenBMC and Open BIOS. This initiative provides customers with high-performance, efficient, and flexible server options for various applications, from cloud and AI/ML to storage and 5G/Edge computing."
2022-10-18 07:35:51,"Samsung, Qualcomm unveil industry’s fastest LPDDR5X DRAM chip",KED Global,0.617792,0.377769,https://www.kedglobal.com/korean-chipmakers/newsView/ked202210180007,"Samsung Electronics Co. has successfully demonstrated the performance of its LPDDR5X DRAM on Qualcomm’s Snapdragon mobile platform, achieving an industry-leading speed of 8.5 gigabits per second (Gbps). This advancement surpasses Samsung's previous record and solidifies its leadership in the memory market. The new high-speed, low-power memory is expected to enhance mobile, gaming, camera, and AI applications and find broader use in PCs, HPC, servers, and autonomous driving."
